TerritoryID,TerritoryNumber,CategoryCode,Category,TerritoryAddressID,ApartmentNumber,Number,Street,Suburb,PostalCode,State,Name,Phone,Type,Status,NotHomeAttempt,Date1,Date2,Date3,Date4,Date5,Language,Latitude,Longitude,Notes,NotesFromPublisher,Process Notes,original_cache_file,moved_timestamp,_status,_reason,NeedsReview
989214.0,58,Unknown,Unknown,4238776.0,,3225,W 84th Pl,Inglewood,90305.0,CA,,,House,Available,0.0,,,,,,,33.9618285,-118.3280065,,,,,,ok,empty_or_invalid_json,True
989214.0,58,Unknown,Unknown,2113822.0,,3300,W 84th St,Inglewood,90305.0,CA,,,House,Available,0.0,,,,,,,33.962753,-118.329018,,,,,,ok,empty_or_invalid_json,True
989214.0,58,Unknown,Unknown,7078058.0,,3300,W 85th St,Inglewood,90305.0,CA,,,House,Available,0.0,,,,,,,33.960811,-118.328879,,,,,,ok,empty_or_invalid_json,True
989214.0,58,Unknown,Unknown,4528135.0,,3233,W Manchester Blvd,Inglewood,90305.0,CA,,,House,Available,0.0,,,,,,,33.960139,-118.3265147,,,,,,ok,empty_or_invalid_json,True
786471.0,59,Unknown,Unknown,1512788.0,,6809,10th Ave,Los Angeles,90043.0,CA,,,House,Available,0.0,,,,,,,33.9767193,-118.3280496,,,,,,ok,empty_or_invalid_json,True
786471.0,59,Unknown,Unknown,4346434.0,,6815,10th Ave,Los Angeles,90043.0,CA,,,House,Available,0.0,,,,,,,33.9766832,-118.3280498,,,,,,ok,empty_or_invalid_json,True
786471.0,59,Unknown,Unknown,2400703.0,Unit,690112,10th Ave,Los Angeles,90043.0,CA,,,Apartment,Available,0.0,,,,,,,33.976228,-118.3280528,,,,,,ok,empty_or_invalid_json,True
786471.0,59,Unknown,Unknown,2029553.0,,7133,10th Ave,Los Angeles,90043.0,CA,,,House,Available,0.0,,,,,,,33.9752714,-118.3280586,,,,,,ok,empty_or_invalid_json,True
786471.0,59,Unknown,Unknown,1373525.0,,6719,11th Ave,Los Angeles,90043.0,CA,,,House,Available,0.0,,,,,,,33.9959403,-118.3294089,,,,,,ok,empty_or_invalid_json,True
786471.0,59,Unknown,Unknown,8566781.0,,6720,11th Ave,Los Angeles,90043.0,CA,,,House,Available,0.0,,,,,,,34.0053225,-118.3296131,,,,,,ok,empty_or_invalid_json,True
786471.0,59,Unknown,Unknown,8433048.0,,6723,11th Ave,Los Angeles,90043.0,CA,,,House,Available,0.0,,,,,,,33.9801472,-118.3293982,,,,,,ok,empty_or_invalid_json,True
786471.0,59,Unknown,Unknown,4259941.0,,6728,11th Ave,Los Angeles,90043.0,CA,,,House,Available,0.0,,,,,,,34.0053225,-118.3296131,,,,,,ok,empty_or_invalid_json,True
786471.0,59,Unknown,Unknown,5372421.0,,6838,11th Ave,Los Angeles,90043.0,CA,,,House,Available,0.0,,,,,,,34.0053225,-118.3296131,,,,,,ok,empty_or_invalid_json,True
786471.0,59,Unknown,Unknown,1851840.0,,7127,11th Ave,Los Angeles,90043.0,CA,,,House,Available,0.0,,,,,,,33.9753134,-118.3295003,,,,,,ok,empty_or_invalid_json,True
786471.0,59,Unknown,Unknown,5788433.0,,6801,8th Ave,Los Angeles,90043.0,CA,,,House,Available,0.0,,,,,,,33.997381,-118.3258035,,,,,,ok,empty_or_invalid_json,True
786471.0,59,Unknown,Unknown,8867965.0,,7009,8th Ave,Los Angeles,90043.0,CA,,,House,Available,0.0,,,,,,,34.0055105,-118.325844,,,,,,ok,empty_or_invalid_json,True
786471.0,59,Unknown,Unknown,2627250.0,,7101,8th Ave,Los Angeles,90043.0,CA,,,House,Available,0.0,,,,,,,33.997381,-118.3258035,,,,,,ok,empty_or_invalid_json,True
786471.0,59,Unknown,Unknown,7737280.0,,6836,Crenshaw Blvd,Los Angeles,90043.0,CA,,,House,Available,0.0,,,,,,,33.9773574,-118.330769,,,,,,ok,empty_or_invalid_json,True
786471.0,59,Unknown,Unknown,2197139.0,,3106,W 68th St,Los Angeles,90043.0,CA,,,House,Available,0.0,,,,,,,33.9772634,-118.326724,,,,,,ok,empty_or_invalid_json,True
786471.0,59,Unknown,Unknown,6045539.0,,6803,W 68th St,Los Angeles,90043.0,CA,,,House,Available,0.0,,,,,,,33.977358,-118.3265297,,,,,,ok,empty_or_invalid_json,True
